customer_id,customer_code,customer_name,customer_type,business_reg_no,tax_id,contact_person,phone,email,line_id,website,billing_address,shipping_address,province,district,subdistrict,postal_code,latitude,longitude,delivery_instructions,preferred_delivery_time,channel_source,customer_segment,hub,status,created_by,remarks
B2302014,B2302014,อ้วนตุ๊บเพ็ทช็อป,PET SHOP,,,นันท์ธนัษฐ์ ยะวรรณ,,,,,191/11 หมู่บ้านกุลพันธ์วิลล์5 ม.5 ต.แม่เหียะ อ.เมือง จ.เชียงใหม่ 50100,191/11 หมู่บ้านกุลพันธ์วิลล์5 ม.5 ต.แม่เหียะ อ.เมือง จ.เชียงใหม่ 50100,เชียงใหม่,,,,18.7350622,98.9489162,,09.00-18.00,,,เชียงใหม่,active,admin,
B2404001,B2404001,ฮง ฮง เพ็ทสตอรี่,PET SHOP,,,ณัฐชยา ศิริเธียรไชย,,,,,1111/4 ถ.เทพรัตน แขวงบางนาเหนือ เขตบางนา กรุงเทพฯ,1111/4 ถ.เทพรัตน แขวงบางนาเหนือ เขตบางนา กรุงเทพฯ,กรุงเทพฯ,,,,13.6652716,100.6514277,,10.00-17.00,,,,active,admin,
B2403064,B2403064,ฮักสัตว์เลี้ยง,PET SHOP,,,เมธาวี แย้มเมืองไชย,,,,,186 ถ.ประชานิเวศน์ ต.ท่าทราย อ.เมืองนนทบุรี จ.นนทบุรี 11000,186 ถ.ประชานิเวศน์ ต.ท่าทราย อ.เมืองนนทบุรี จ.นนทบุรี 11000,นนทบุรี,,,,13.8720589,100.5320528,,10.00-17.00,,,บางพลี,active,admin,
B2401010,B2401010,ฮักส์แอนด์คิสเซสเพ็ทช็อป,PET SHOP,,,เมธาวี แย้มเมืองไชย,,,,,56/4 ม.8 ถ.ประชาชื่น ต.บางตลอด อ.ปากเกร็ด จ.นนทบุรี,56/4 ม.8 ถ.ประชาชื่น ต.บางตลอด อ.ปากเกร็ด จ.นนทบุรี,นนทบุรี,,,,13.8889353,100.5542829,,10.00-16.00,,,บางพลี,active,admin,
B2309018,B2309018,ฮัช สก๊อตทิช โฟลด์ (hush scottish fold),FARM,,,บริษัท,,,,,195/51 ม.8 ต.ต้นเปา อ.สันกำแพง จ.เชียงใหม่ 50130,195/51 ม.8 ต.ต้นเปา อ.สันกำแพง จ.เชียงใหม่ 50130,เชียงใหม่,,,,18.7651945,99.0743238,,,,,เชียงใหม่,active,admin,
B2205105,B2205105,ฮัลณ่า โปรแคร,PET SHOP,,,ณิชากร อ่อนเทศ,,,,,108 ถ.รามอินทรา แขวงรามอินทรา เขตคันนายาว จ.กรุงเทพฯ,108 ถ.รามอินทรา แขวงรามอินทรา เขตคันนายาว จ.กรุงเทพฯ,กรุงเทพฯ,,,,13.8393851,100.6511451,,11.00-16.00,,,,active,admin,
B2205364,B2205364,ฮั่วเฮง อาหารสัตว์,PET SHOP,,,บุณยานุช นรมาตย์,,,,,539/7 ถ.เกษมสุขุม ต.แม่กลอง อ.เมือง จ.สมุทรสงคราม 75000,539/7 ถ.เกษมสุขุม ต.แม่กลอง อ.เมือง จ.สมุทรสงคราม 75000,สมุทรสงคราม,,,,13.4092552,100.0021791,,09.00-18.00,,,บางพลี,active,admin,
B2406033,B2406033,ฮั่วเฮง อาหารสัตว์ สาขา 2,PET SHOP,,,บุณยานุช นรมาตย์,,,,,90/47 ม.3 ต.ลาดใหญ่ อ.เมืองสมุทรสงคราม จ.สมุทรสงคราม 75000,90/47 ม.3 ต.ลาดใหญ่ อ.เมืองสมุทรสงคราม จ.สมุทรสงคราม 75000,สมุทรสงคราม,,,,13.4521423,100.0415603,,09.00-12.00,,,บางพลี,active,admin,
B2405021,B2405021,ฮาจิ เพ็ทสโตร์,PET SHOP,,,ณิชากร อ่อนเทศ,,,,,27/34 ม.10 ต.ลาดสวาย อ.ลำลูกกา จ. ปทุมธานี 12150,27/34 ม.10 ต.ลาดสวาย อ.ลำลูกกา จ. ปทุมธานี 12150,ปทุมธานี,,,,13.9577286,100.6872629,,11.30-17.00,,,บางพลี,active,admin,
B2507012,B2507012,ฮายา เพ็ทมาร์ท (Haya Petmart),PET SHOP,,,ณัฐชยา ศิริเธียรไชย,,,,,422/14 ถ.กาญจนาภิเษก แขวงดอกไม้ เขตประเวศ จ.กรุงเทพฯ 10250,422/14 ถ.กาญจนาภิเษก แขวงดอกไม้ เขตประเวศ จ.กรุงเทพฯ 10250,กรุงเทพฯ,,,,,,,,,,,active,admin,
B2304015,B2304015,ฮาร์โมนี่ เพ็ท เซ็นเตอร์,PET SHOP,,,ศรัณยา ธรรมเที่ยง,,,,,284/2 B-2 ถ.พุทธบูชา แขวงบางมด เขตทุ่งครุ จ.กรุงเทพฯ 10140,284/2 B-2 ถ.พุทธบูชา แขวงบางมด เขตทุ่งครุ จ.กรุงเทพฯ 10140,กรุงเทพฯ,,,,13.6512416,100.4844872,,10.00-17.00,,,,active,admin,
B2402005,B2402005,ฮีโร่ เพ็ท เซ็นเตอร์ (Hero Pet Center),PET SHOP,,,สุวภัทร เพ็งกลางเดือน,,,,,112/44-47 ถ.ท่าเมือง ต.เขานิเวศน์ อ.เมืองระนอง จ.ระนอง 85000,112/44-47 ถ.ท่าเมือง ต.เขานิเวศน์ อ.เมืองระนอง จ.ระนอง 85000,ระนอง,,,,9.9603922,98.6266174,,08.00-16.00,,,ชุมพร,active,admin,
B2307004,B2307004,ฮีโร่ เพ็ทช็อป,PET SHOP,,,อรุณวดี กุลจรัสเดโช,,,,,105/9 ถ.ประชาสรรค์ ต.หน้าเมือง อ.เมืองฉะเชิงเทรา จ.ฉะเชิงเทรา 24000,105/9 ถ.ประชาสรรค์ ต.หน้าเมือง อ.เมืองฉะเชิงเทรา จ.ฉะเชิงเทรา 24000,ฉะเชิงเทรา,,,,13.6778522,101.0604173,,10.00-17.00,,,บางพลี,active,admin,
B2410048,B2410048,ฮีโร่เพ็ทมาร์ท,PET SHOP,,,นันท์ธนัษฐ์ ยะวรรณ,,,,,313/3-4 ม.4 ต.บ้านดู่ อ.เมือง จ.เชียงราย 57100,313/3-4 ม.4 ต.บ้านดู่ อ.เมือง จ.เชียงราย 57100,เชียงราย,,,,19.9729941,99.847592,,,,,เชียงราย,active,admin,
B2210111,B2210111,ฮ่ง ฮ่ง ฮ่ง,PET SHOP,,,บุณยาพร นรมาตย์,,,,,112 ม.1 ถ.บึงกาฬ-พังโคน ต.วิศิษฐ์ อ.เมือง จ.บึงกาฬ,112 ม.1 ถ.บึงกาฬ-พังโคน ต.วิศิษฐ์ อ.เมือง จ.บึงกาฬ,บึงกาฬ,,,,18.3506608,103.6015463,,10.00-17.00,,,อุดรธานี,active,admin,
B2210107,B2210107,เกตุ เพ็ทช็อป,PET SHOP,,,จุฑาภรณ์ กรรธิภากร,,,,,174/12 ถ.มาตุลี ต.ปากน้ำโพ อ.เมืองนครสวรรค์ จ.นครสวรรค์ 60000,174/12 ถ.มาตุลี ต.ปากน้ำโพ อ.เมืองนครสวรรค์ จ.นครสวรรค์ 60000,นครสวรรค์,,,,15.712148,100.1305563,,09.00-18.00,,,นครสวรรค์,active,admin,
B2205287,B2205287,เกรท เวล มาร์เก็ตติ้ง,PET SHOP,,,บุณยานุช นรมาตย์,,,,,820/92 ม. 2 ต.ท่าม่วง อ.ท่าม่วง จ.กาญจนบุรี,820/92 ม. 2 ต.ท่าม่วง อ.ท่าม่วง จ.กาญจนบุรี,กาญจนบุรี,,,,13.97491,99.636919,,09.00-17.00,,,บางพลี,active,admin,
B2507011,B2507011,เกษตรภัณฑ์ธุรกิจ สาขา พุเตย,PET SHOP,,,จุฑาภรณ์ กรรธิภากร,,,,,"ตลาดพุเตย 88 ม.5 ต.พุเตย อ.วิเชียรบุรี
จ.เพชรบูรณ์ 67180","ตลาดพุเตย 88 ม.5 ต.พุเตย อ.วิเชียรบุรี
จ.เพชรบูรณ์ 67180",เพชรบูรณ์,,,,,,,,,,,active,admin,
B2409024,B2409024,เกิดทอง เพ็ทช็อป,PET SHOP,,,บุณยานุช นรมาตย์,,,,,102/2 ถ.สุขใจ ต.ประจวบคีรีขันธ์ อ.เมือง จ.ประจวบคีรีขันธ์ 77000,102/2 ถ.สุขใจ ต.ประจวบคีรีขันธ์ อ.เมือง จ.ประจวบคีรีขันธ์ 77000,ประจวบคีรีขันธ์,,,,11.8035822,99.7928266,,10.00-17.00,,,ปราณบุรี,active,admin,
B2205337,B2205337,เกื้อกูล รักษาสัตว์,CLINIC,,,บุณยานุช นรมาตย์,,,,,389/6 ม.4 ต.ดอนหวาย อ.ปากท่อ จ.ราชบุรี,389/6 ม.4 ต.ดอนหวาย อ.ปากท่อ จ.ราชบุรี,ราชบุรี,,,,13.4035626,99.6786894,,,,,บางพลี,active,admin,
B2505036,B2505036,เข่งฮวด,PET SHOP,,,สุวภัทร เพ็งกลางเดือน,,,,,9 ม.9 ถ.เพชรเกษม ต.นาวง อ.ห้วยยอด จ.ตรัง 92210,9 ม.9 ถ.เพชรเกษม ต.นาวง อ.ห้วยยอด จ.ตรัง 92210,ตรัง,,,,,,,,,,,active,admin,
B2408003,B2408003,เค.ที. อาหารสัตว์,PET SHOP,,,อรุณวดี กุลจรัสเดโช,,,,,เลขที่ 216/29 ม.4 ต.ศรีมหาโพธิ อ.ศรีมหาโพธิ จ.ปราจีนบุรี 2514,เลขที่ 216/29 ม.4 ต.ศรีมหาโพธิ อ.ศรีมหาโพธิ จ.ปราจีนบุรี 2514,ปราจีนบุรี,,,,13.7649867,101.6271544,,10.00-17.00,,,บางพลี,active,admin,
B2205712,B2205712,เค.พี. สัตวแพทย์,CLINIC,,,อรุณวดี กุลจรัสเดโช,,,,,43/42 ถ.ปรีรัตน์ ต.ในเมือง อ.เมือง จ.จันทบุรี,43/42 ถ.ปรีรัตน์ ต.ในเมือง อ.เมือง จ.จันทบุรี,จันทบุรี,,,,12.7978953,102.1632718,,10.00-17.00,,,ระยอง,active,admin,
B2210112,B2210112,เคเคซี เพ็ทช็อป,PET SHOP,,,บุณยาพร นรมาตย์,,,,,789/18 ม.7 ถ.เลี่ยงเมือง ต.แดงใหญ่ อ.เมืองขอนแก่น จ.ขอนแก่น,789/18 ม.7 ถ.เลี่ยงเมือง ต.แดงใหญ่ อ.เมืองขอนแก่น จ.ขอนแก่น,ขอนแก่น,,,,16.3884578,102.8299095,,10.00-17.00,,,ขอนแก่น,active,admin,
B2411008,B2411008,เคเพ็ทส์ สุพรรณ,PET SHOP,,,บุณยานุช นรมาตย์,,,,,388 ม.5 ต.เขาพระ อ.เดิมบางนางบวช จ.สุพรรณบุรี,388 ม.5 ต.เขาพระ อ.เดิมบางนางบวช จ.สุพรรณบุรี,สุพรรณบุรี,,,,,,,,,,HUB อยุธยา,active,admin,
B2410011,B2410011,เคเพ็ทส์ อุทัย,PET SHOP,,,บุณยานุช นรมาตย์,,,,,ร้านเคเพ็ท 55/4 หอนาฬิกา ถ.ศรีอุทัย ต.อุทัยใหม่ อ.เมือง อุทัยธานี 61000,ร้านเคเพ็ท 55/4 หอนาฬิกา ถ.ศรีอุทัย ต.อุทัยใหม่ อ.เมือง อุทัยธานี 61000,อุทัยธานี,,,,15.3846429,100.025754,,09.00-16.00,,,นครสวรรค์,active,admin,
B2205199,B2205199,เงินทอง เพ็ทช็อป สาขา ถนน 345,PET SHOP,,,เมธาวี แย้มเมืองไชย,,,,,11/7 ม.2 ต.คลองข่อย อ.ปากเกร็ด จ.นนทบุรี,11/7 ม.2 ต.คลองข่อย อ.ปากเกร็ด จ.นนทบุรี,นนทบุรี,,,,13.917389,100.4848313,,09.00-16.00,,,บางพลี,active,admin,
B2211008,B2211008,เงินทอง เพ็ทช็อป สาขา นครอินทร์,PET SHOP,,,เมธาวี แย้มเมืองไชย,,,,,18/168 ต.บางขุนกอง อ.บางกรวย จ.นนทบุรี 11130,18/168 ต.บางขุนกอง อ.บางกรวย จ.นนทบุรี 11130,นนทบุรี,,,,13.8472463,100.4389057,,09.00-16.00,,,บางพลี,active,admin,
